good_rewards
adversary_rewards
rewards,-25713.400047935942,-22932.082327685934,-21672.804452441946,-19659.40839594873,-18114.00870486072,-17370.970716009313,-16480.743829454983,-15488.591318156694,-14540.458064361534,-14228.745229353559,-14048.873015656185,-13894.381724107274,-12862.086074065106,-12288.669932430224,-11702.194062056253,-11332.021268049388,-10796.366861595496,-10747.847932249013,-10604.94580820569,-9857.744808184922,-10403.857872622844,-9307.353135619303,-9345.73396512554,-8705.362864347177,-8550.221491600156,-8677.822054050854,-8603.391078090017,-8358.392865367738,-8033.323001156383,-8939.829292536122,-7573.422983138814,-8006.376498261179,-8055.901171611057,-7573.049842657554,-7178.146795038331,-7946.279147691752,-7487.003524392083,-7798.546547718365,-7000.07399766531,-7085.510115728631,-7720.857096166345,-7421.312550780515,-7069.531573312442,-6908.21607971765,-7304.749235777822,-7125.673922320954,-7019.695770507372,-6999.438974480948,-7406.825821715432,-6728.869366693885,-6677.745380624242,-7507.49214574308,-6917.542527714206,-6763.031946438096
steps,75000,150000,225000,300000,375000,450000,525000,600000,675000,750000,825000,900000,975000,1050000,1125000,1200000,1275000,1350000,1425000,1500000,1575000,1650000,1725000,1800000,1875000,1950000,2025000,2100000,2175000,2250000,2325000,2400000,2475000,2550000,2625000,2700000,2775000,2850000,2925000,3000000,3075000,3150000,3225000,3300000,3375000,3450000,3525000,3600000,3675000,3750000,3825000,3900000,3975000,4050000
q_loss,12.097363471984863,11.580341339111328,7.881866931915283,7.347001552581787,6.315409183502197,5.343089580535889,4.85350227355957,3.990306854248047,3.717670202255249,3.540006399154663,3.2493717670440674,2.8415610790252686,2.50323486328125,1.9470715522766113,1.7628785371780396,1.5750740766525269,1.458052635192871,1.3138166666030884,1.2915574312210083,1.219956874847412,1.309180736541748,1.29885995388031,1.2730586528778076,1.3131980895996094,1.2867546081542969,1.3578695058822632,1.3342138528823853,1.4162607192993164,1.3558869361877441,1.3867249488830566,1.4181140661239624,1.4355357885360718,1.5143307447433472,1.5708823204040527,1.4904718399047852,1.473156452178955,1.4537982940673828,1.5261873006820679,1.5225534439086914,1.5516595840454102,1.5545992851257324,1.5528329610824585,1.5909117460250854,1.578256607055664,1.630402684211731,1.630082607269287,1.6971745491027832,1.620975136756897,1.5975955724716187,1.6451517343521118,1.6584378480911255,1.6599208116531372,1.6450318098068237,1.6112569570541382
gcn_q_loss
p_loss,371.61572265625,329.5873107910156,302.9208679199219,286.127685546875,262.2880554199219,243.13833618164062,232.5148468017578,216.64068603515625,203.044189453125,196.0471954345703,192.69700622558594,184.98236083984375,178.65765380859375,167.7775421142578,152.9611053466797,144.44947814941406,136.9471435546875,133.03697204589844,128.3543243408203,122.31108093261719,117.6039047241211,111.85906219482422,105.87136840820312,101.31817626953125,96.57991790771484,91.35492706298828,88.38501739501953,86.4430923461914,83.13291931152344,79.7411880493164,76.49169158935547,75.6401596069336,73.70421600341797,72.33300018310547,70.81840515136719,68.98595428466797,68.20843505859375,65.43072509765625,63.780967712402344,63.11594772338867,61.36488342285156,58.93629837036133,58.942161560058594,56.13706970214844,55.91510772705078,54.713470458984375,53.816307067871094,52.46923828125,51.67612075805664,50.913002014160156,51.30278396606445,49.041080474853516,50.32218933105469,47.9977912902832
final,-25713.400047935942,-24322.741187810938,-23439.42894268794,-22494.42380600314,-21618.340785774657,-20910.445774147098,-20277.631210619653,-19679.00122406178,-19108.051984095087,-18620.12130862093,-17453.668605392962,-16549.898545035096,-15668.826707197408,-14931.752860845561,-14290.571396565112,-13686.676451769123,-13118.238754983171,-12644.164416392403,-12250.61319077682,-11813.513148659957,-11449.011634356622,-10990.308775507823,-10638.673564613868,-10280.342857805565,-9965.145600759952,-9699.7256793601,-9480.428101009551,-9241.482594321424,-8984.320313616494,-8892.528762051614,-8609.48527310321,-8479.387609367397,-8350.40433001595,-8237.173027846988,-8099.9655581908055,-8026.8112675548955,-7915.1725121851005,-7859.187880420164,-7755.862980071057,-7570.4310623903075,-7585.1744736930605,-7526.668078944994,-7428.031119115132,-7361.5477428211425,-7374.207986895091,-7292.147464358012,-7245.416688969539,-7165.505931645799,-7206.181114050812,-7170.517039147337,-7066.205867593128,-7074.823827089383,-7059.624922529559,-7045.106509201604
abs,-25713.400047935942,-22932.082327685934,-21672.804452441946,-19659.40839594873,-18114.00870486072,-17370.970716009313,-16480.743829454983,-15488.591318156694,-14540.458064361534,-14228.745229353559,-14048.873015656185,-13894.381724107274,-12862.086074065106,-12288.669932430224,-11702.194062056253,-11332.021268049388,-10796.366861595496,-10747.847932249013,-10604.94580820569,-9857.744808184922,-9857.744808184922,-9307.353135619303,-9307.353135619303,-8705.362864347177,-8550.221491600156,-8550.221491600156,-8550.221491600156,-8358.392865367738,-8033.323001156383,-8033.323001156383,-7573.422983138814,-7573.422983138814,-7573.422983138814,-7573.049842657554,-7178.146795038331,-7178.146795038331,-7178.146795038331,-7178.146795038331,-7000.07399766531,-7000.07399766531,-7000.07399766531,-7000.07399766531,-7000.07399766531,-6908.21607971765,-6908.21607971765,-6908.21607971765,-6908.21607971765,-6908.21607971765,-6908.21607971765,-6728.869366693885,-6677.745380624242,-6677.745380624242,-6677.745380624242,-6677.745380624242
